klant_id,jaar_maand,gb_verbruikt,minuten_gebeld
K0185,2023-04,15.0,570
K0185,2022-06,1.2,993
K0185,2023-01,33.9,276
K0185,2023-08,47.4,847
K0185,2022-01,34.6,598
K0185,2022-07,27.0,114
K0185,2024-04,19.1,134
K0185,2023-02,5.3,588
K0185,2022-12,33.4,327
K0185,2022-11,47.8,549
K0185,2022-02,29.1,861
K0185,2022-04,4.5,824
K0186,2023-06,25.0,275
K0186,2023-01,15.6,265
K0186,2024-01,1.2,767
K0186,2023-11,11.5,840
K0186,2022-10,32.9,999
K0186,2023-08,4.4,578
K0186,2024-04,5.5,33
K0186,2023-02,24.5,634
K0186,2022-09,42.3,133
K0186,2023-04,4.3,307
K0186,2023-10,2.2,413
K0186,2023-09,28.6,743
K0186,2023-05,38.2,955
K0186,2022-03,41.2,915
K0186,2022-04,47.1,206
K0186,2022-08,19.7,985
K0186,2022-07,36.5,130
K0186,2022-01,41.7,804
K0186,2022-11,16.3,235
K0187,2023-06,13.7,191
K0187,2022-09,7.4,876
K0187,2023-05,0.5,67
K0187,2023-02,49.9,204
K0187,2024-03,37.2,503
K0187,2023-03,34.3,760
K0187,2022-02,7.4,14
K0187,2024-02,18.0,336
K0187,2022-06,0.1,213
K0187,2022-04,38.1,2
K0187,2022-08,3.0,18
K0187,2023-09,27.4,385
K0187,2024-01,12.4,298
K0187,2023-08,37.2,412
K0188,2022-08,19.2,771
K0188,2023-07,37.1,155
K0188,2022-04,41.0,142
K0188,2023-08,34.3,206
K0188,2022-01,46.7,759
K0188,2023-12,41.6,689
K0188,2023-05,26.6,791
K0188,2023-10,28.9,470
K0188,2024-03,37.0,632
K0188,2024-01,2.2,9
K0188,2022-03,27.1,750
K0188,2024-02,16.8,556
K0188,2022-09,49.4,973
K0188,2022-02,4.1,875
K0188,2022-07,43.3,560
K0188,2023-01,21.3,264
K0188,2023-11,19.4,41
K0188,2022-12,2.5,943
K0188,2022-10,29.8,861
K0188,2023-03,48.6,527
K0189,2023-10,33.1,568
K0189,2022-08,32.3,710
K0189,2024-03,13.0,513
K0189,2023-02,7.1,587
K0189,2022-04,48.1,316
K0189,2023-12,7.5,18
K0189,2024-02,9.5,266
K0189,2023-03,40.2,680
K0189,2022-03,0.6,371
K0189,2023-11,10.2,780
K0189,2023-05,12.0,422
K0189,2023-08,20.6,457
K0189,2022-11,16.1,966
K0189,2022-02,28.7,611
K0190,2022-10,32.2,16
K0190,2023-07,40.5,723
K0190,2023-11,38.5,932
K0190,2022-09,4.6,519
K0190,2023-01,7.6,141
K0190,2023-02,32.6,525
K0190,2023-03,22.3,944
K0190,2022-05,38.4,991
K0190,2022-02,0.1,984
K0190,2022-04,44.5,144
K0190,2023-08,1.7,354
K0190,2023-09,25.0,71
K0190,2024-01,24.8,705
K0190,2023-10,16.2,139
K0191,2022-08,27.6,339
K0191,2024-02,5.4,118
K0191,2022-12,34.3,960
K0191,2023-09,3.5,180
K0191,2022-07,39.3,997
K0191,2023-02,16.4,578
K0191,2022-10,0.9,681
K0191,2022-06,43.3,407
K0191,2024-04,5.7,32
K0191,2024-03,3.0,616
K0191,2023-03,8.6,56
K0191,2022-01,13.2,418
K0191,2023-05,1.2,87
K0191,2022-05,6.4,248
K0191,2022-02,26.1,469
K0191,2022-03,4.3,91
K0191,2023-10,36.2,763
K0191,2023-11,45.4,205
K0191,2022-09,49.2,130
K0191,2023-01,28.4,947
K0192,2022-03,19.1,47
K0192,2022-12,48.5,312
K0192,2024-04,32.8,915
K0192,2022-05,7.2,450
K0192,2022-01,20.9,224
K0192,2023-09,42.6,307
K0192,2022-09,19.1,989
K0192,2023-06,1.3,636
K0192,2024-03,4.4,242
K0192,2023-12,0.3,511
K0192,2023-04,36.0,817
K0192,2023-02,31.3,209
K0192,2023-05,48.2,316
K0192,2023-01,24.6,152
K0192,2022-06,13.0,358
K0192,2022-04,27.9,431
K0192,2023-08,4.2,419
K0192,2024-01,26.7,167
K0192,2022-11,47.0,775
K0193,2023-12,25.5,867
K0193,2023-10,20.9,828
K0193,2022-05,19.4,359
K0193,2023-03,46.6,801
K0193,2024-03,20.0,156
K0193,2022-06,42.8,282
K0193,2023-01,49.2,979
K0193,2024-01,46.3,900
K0193,2022-01,22.1,418
K0194,2023-03,6.3,320
K0194,2023-05,43.2,831
K0194,2022-09,10.5,54
K0194,2023-08,15.4,429
K0194,2022-10,43.9,771
K0194,2023-04,18.9,156
K0194,2024-04,47.4,154
K0194,2022-03,4.3,809
K0194,2022-06,31.9,863
K0194,2023-07,12.6,755
K0194,2022-02,37.6,167
K0194,2022-07,17.8,588
K0194,2022-12,39.3,17
K0194,2022-01,48.5,675
K0194,2023-10,34.5,820
K0194,2024-03,14.2,838
K0194,2023-06,4.4,126
K0194,2024-02,5.1,727
K0194,2022-05,30.6,792
K0194,2022-11,9.8,563
K0194,2022-08,4.0,150
K0194,2023-09,23.2,2
K0194,2023-11,42.9,439
K0195,2022-10,29.3,429
K0195,2022-08,26.8,414
K0195,2022-11,20.3,886
K0195,2023-10,38.7,355
K0195,2023-07,42.3,836
K0195,2024-04,5.0,44
K0195,2023-05,9.1,164
K0195,2024-01,40.8,379
K0195,2022-06,15.6,672
K0195,2022-03,37.5,84
K0195,2023-09,40.1,190
K0195,2023-06,12.4,30
K0195,2022-09,5.9,411
K0196,2022-10,24.8,102
K0196,2023-08,35.7,657
K0196,2023-12,43.6,394
K0196,2023-05,2.6,59
K0196,2023-02,10.1,63
K0196,2022-01,50.0,206
K0196,2022-08,5.3,457
K0197,2024-03,5.2,645
K0197,2023-07,37.9,905
K0197,2023-08,46.4,778
K0197,2024-02,49.4,363
K0197,2022-02,34.2,631
K0197,2022-03,48.9,52
K0197,2023-11,36.1,264
K0197,2022-09,4.9,663
K0197,2023-12,14.2,651
K0197,2022-01,23.3,536
K0197,2022-07,16.4,373
K0197,2022-10,46.1,643
K0197,2023-04,6.0,210
K0197,2023-02,47.9,348
K0197,2024-01,11.2,542
K0197,2022-04,8.3,122
K0197,2023-03,1.1,944
K0197,2022-08,8.3,541
K0197,2022-12,33.8,857
K0197,2022-11,22.2,762
K0197,2023-06,0.2,140
K0197,2024-04,39.0,613
K0197,2022-06,38.0,732
K0198,2023-03,33.8,900
K0198,2022-04,37.9,648
K0198,2023-02,49.4,257
K0198,2024-03,24.1,793
K0198,2024-02,6.0,202
K0198,2022-01,24.3,857
K0198,2023-06,11.3,458
K0198,2023-05,43.9,573
K0198,2024-01,43.2,921
K0198,2023-04,45.1,186
K0198,2022-05,39.9,560
K0198,2023-10,0.7,740
K0198,2022-07,35.8,375
K0199,2023-03,29.3,808
K0199,2023-05,49.7,616
K0199,2022-02,33.4,391
K0199,2022-01,27.6,867
K0199,2022-06,22.8,407
K0199,2023-09,33.3,20
K0199,2022-09,19.4,453
K0199,2022-10,34.1,365
K0199,2022-07,3.3,634
K0199,2022-05,34.5,251
K0199,2023-08,28.9,936
K0199,2023-01,46.6,713
K0199,2023-12,37.4,898
K0199,2022-03,47.2,91
K0199,2023-02,16.1,753
K0199,2024-02,5.8,416
K0199,2023-06,44.7,843
K0200,2023-01,38.3,914
K0200,2022-03,39.1,288
K0200,2022-01,42.4,719
K0200,2023-04,37.4,115
K0200,2024-02,31.0,886
K0200,2022-07,11.1,140
K0200,2023-11,14.4,875
K0200,2022-12,14.6,67
K0200,2022-02,11.0,10
K0200,2023-05,15.1,109
K0201,2023-08,34.9,413
K0201,2024-02,35.6,250
K0201,2024-03,11.6,888
K0201,2022-03,46.8,883
K0201,2022-01,16.5,317
K0201,2022-11,27.5,95
K0201,2022-08,0.2,17
K0201,2022-02,41.0,901
K0201,2022-05,38.1,933
K0201,2022-04,24.9,265
K0201,2022-12,38.4,159
K0201,2024-01,24.5,839
K0201,2023-01,40.4,806
K0201,2023-10,21.2,982
K0201,2023-06,6.1,483
K0201,2022-06,12.3,345
K0201,2023-02,16.0,783
K0201,2022-09,45.7,113
K0201,2022-07,6.8,788
K0202,2023-03,38.3,509
K0202,2023-04,25.3,349
K0202,2022-11,18.1,158
K0202,2022-04,18.8,961
K0202,2022-05,32.0,780
K0202,2022-08,33.6,612
K0202,2023-07,23.1,232
K0202,2022-12,36.7,19
K0203,2022-10,7.1,366
K0203,2024-02,3.2,104
K0203,2024-04,1.4,208
K0203,2023-02,3.1,512
K0203,2023-12,23.2,370
K0203,2022-12,19.2,269
K0203,2022-09,37.7,492
K0203,2024-01,26.6,656
K0203,2023-03,37.6,492
K0203,2023-08,33.2,62
K0204,2022-04,25.2,332
K0204,2023-04,35.3,687
K0204,2022-11,9.1,51
K0204,2022-10,8.1,176
K0204,2022-08,16.6,789
K0204,2023-05,37.6,701
K0204,2022-01,26.4,151
K0204,2022-06,44.7,190
K0204,2023-03,27.8,853
K0204,2024-01,15.0,46
K0204,2022-03,22.4,438
K0204,2023-07,12.5,10
K0205,2023-09,44.7,441
K0205,2023-01,36.1,855
K0205,2023-10,23.8,53
K0205,2022-07,20.3,687
K0205,2022-05,34.7,816
K0205,2023-04,13.2,940
K0205,2022-03,46.8,402
K0205,2024-01,29.6,239
K0205,2022-11,8.8,710
K0205,2024-04,16.7,379
K0205,2023-06,38.9,265
K0205,2024-03,0.3,807
K0205,2023-11,1.3,537
K0205,2023-07,47.2,618
K0205,2022-12,38.6,485
K0205,2024-02,10.0,428
K0205,2022-06,37.1,979
K0205,2022-10,45.2,610
K0205,2023-05,42.7,439
K0205,2022-04,47.6,795
K0206,2022-11,20.6,59
K0206,2022-07,36.8,512
K0206,2023-10,29.8,474
K0206,2023-09,25.0,347
K0206,2023-12,17.2,162
K0206,2024-04,21.8,78
K0207,2023-11,41.5,666
K0207,2022-01,44.4,436
K0207,2022-08,30.3,991
K0207,2023-05,24.6,433
K0207,2022-09,8.2,798
K0207,2022-05,14.7,631
K0207,2022-06,44.2,380
K0207,2023-04,5.7,274
K0207,2022-07,41.9,413
K0207,2023-01,28.9,238
K0207,2024-04,1.6,179
K0207,2023-03,47.0,855
K0207,2023-08,21.2,592
K0207,2022-03,0.4,598
K0207,2024-03,42.8,183
K0207,2022-12,9.4,920
K0207,2024-01,9.0,423
K0207,2023-07,49.7,582
K0207,2022-11,39.7,14
K0207,2024-02,4.8,911
K0207,2022-02,13.3,694
K0207,2023-02,19.9,507
K0207,2023-09,41.4,62
K0207,2022-04,21.1,25
K0208,2023-03,22.3,797
K0208,2024-04,2.0,350
K0208,2024-01,34.3,963
K0208,2022-01,1.6,597
K0208,2022-07,9.9,189
K0208,2022-03,20.7,469
K0208,2023-01,9.2,938
K0208,2023-12,14.0,591
K0209,2024-04,47.9,33
K0209,2022-04,37.1,774
K0209,2024-02,46.5,266
K0209,2023-03,3.0,902
K0209,2022-06,17.5,746
K0209,2023-07,30.6,563
K0209,2022-09,16.3,715
K0209,2024-01,30.2,755
K0209,2023-02,30.2,130
K0209,2022-08,23.1,161
K0209,2023-06,49.6,505
K0209,2022-01,9.0,881
K0209,2023-11,4.4,916
K0210,2022-04,32.2,364
K0210,2024-03,48.9,602
K0210,2023-01,24.5,638
K0210,2022-08,37.4,600
K0210,2022-12,18.7,463
K0210,2023-09,36.1,517
K0210,2022-02,43.0,445
K0210,2022-10,15.1,2
K0210,2023-07,20.9,507
K0210,2023-02,49.7,771
K0210,2023-10,20.6,891
K0210,2022-05,1.1,45
K0210,2023-08,27.3,681
K0210,2023-12,35.7,105
K0210,2022-07,28.3,862
K0210,2024-01,42.2,609
K0210,2023-04,2.3,190
K0210,2022-11,38.6,925
K0210,2022-06,18.6,845
K0210,2022-03,47.2,903
K0210,2024-02,40.7,634
K0210,2023-03,1.6,265
K0210,2023-06,27.1,935
K0210,2023-05,1.7,230
K0211,2022-06,2.0,829
K0211,2022-12,18.7,667
K0211,2022-07,40.3,352
K0211,2022-08,42.7,60
K0211,2024-02,5.7,905
K0211,2024-04,36.5,345
K0211,2022-01,14.2,815
K0211,2023-11,35.9,919
K0211,2024-01,1.7,875
K0211,2024-03,20.2,516
K0211,2022-03,40.7,827
K0212,2022-10,41.6,807
K0212,2023-11,13.5,276
K0212,2024-02,4.5,900
K0212,2022-07,29.0,454
K0212,2023-08,39.0,769
K0212,2024-01,29.9,320
K0212,2022-08,45.4,626
K0212,2024-03,30.1,137
K0212,2022-06,47.6,120
K0212,2024-04,7.1,990
K0212,2023-10,24.8,202
K0212,2023-01,3.8,470
K0212,2023-12,15.4,380
K0212,2023-07,13.9,67
K0212,2023-09,45.3,393
K0212,2022-03,9.1,793
K0212,2022-01,43.3,656
K0212,2022-09,4.6,208
K0212,2022-12,45.1,350
K0212,2023-04,31.1,815
K0212,2022-04,4.9,135
K0212,2023-03,9.0,457
K0212,2022-02,3.8,234
K0213,2023-04,15.9,683
K0213,2022-12,42.7,644
K0213,2022-08,45.9,257
K0213,2023-12,19.2,918
K0213,2023-01,45.3,718
K0213,2022-05,1.3,635
K0213,2023-02,21.3,459
K0213,2022-09,40.4,234
K0213,2024-04,1.3,584
K0214,2022-06,5.0,655
K0214,2023-10,5.3,243
K0214,2023-12,33.3,50
K0214,2023-06,25.9,452
K0214,2022-09,24.3,605
K0214,2022-11,23.0,143
K0214,2022-05,13.0,619
K0214,2024-02,48.7,383
K0214,2022-02,34.6,257
K0214,2022-07,43.0,157
K0214,2024-04,48.5,513
K0214,2022-04,27.3,725
K0214,2022-03,40.9,643
K0214,2024-01,39.9,329
K0214,2022-12,35.0,552
K0214,2023-05,39.6,604
K0214,2023-03,9.0,949
K0214,2023-02,48.5,309
K0214,2022-01,38.6,494
K0214,2023-11,24.6,441
K0214,2023-08,24.6,391
K0214,2023-04,41.5,203
K0214,2022-08,48.1,901
K0214,2023-09,11.7,174
K0215,2023-07,8.6,793
K0215,2023-06,16.0,447
K0215,2023-02,35.5,489
K0215,2022-12,6.7,807
K0215,2022-04,8.6,757
K0215,2024-01,25.4,407
K0215,2023-08,24.1,674
K0215,2022-02,29.2,172
K0215,2022-06,18.1,946
K0215,2022-11,10.8,798
K0215,2023-03,31.9,326
K0215,2022-10,36.9,82
K0215,2024-02,39.3,401
K0215,2022-05,8.4,162
K0215,2022-01,8.6,890
K0215,2022-09,17.5,773
K0215,2023-10,5.3,187
K0215,2024-04,17.6,814
K0215,2023-01,33.2,650
K0215,2023-11,20.3,775
K0215,2023-12,44.1,307
K0215,2022-07,22.4,565
K0215,2023-05,20.6,603
K0215,2024-03,38.0,901
K0216,2023-09,29.7,806
K0216,2022-01,0.7,719
K0216,2022-03,32.8,403
K0216,2022-06,8.5,710
K0216,2024-01,22.2,137
K0216,2022-08,20.5,0
K0216,2022-09,13.1,850
K0216,2024-02,44.6,847
K0216,2022-10,42.0,985
K0216,2023-07,29.0,440
K0216,2023-12,9.7,68
K0217,2024-03,14.9,474
K0217,2022-10,4.7,972
K0217,2023-09,29.6,391
K0217,2022-02,42.6,711
K0217,2022-01,2.3,988
K0217,2023-11,1.1,541
K0217,2022-08,7.2,497
K0217,2023-08,33.0,328
K0217,2022-03,20.0,409
K0217,2024-01,5.5,701
K0217,2024-02,37.4,850
K0217,2023-10,42.0,485
K0217,2023-05,48.8,891
K0217,2022-06,6.5,288
K0217,2023-01,10.9,538
K0217,2022-04,35.7,362
K0217,2022-09,0.5,586
K0217,2024-04,16.3,474
K0217,2023-06,8.7,277
K0217,2022-11,21.2,455
K0217,2022-12,41.3,674
K0218,2024-04,14.2,95
K0218,2022-08,48.2,306
K0218,2023-10,6.9,204
K0218,2022-04,35.8,398
K0218,2022-07,17.4,921
K0218,2023-12,40.9,119
K0218,2023-02,45.8,201
K0218,2024-01,23.0,475
K0218,2022-01,23.5,916
K0218,2022-09,19.4,370
K0219,2023-02,1.0,88
K0219,2024-01,41.8,506
K0219,2022-02,31.0,578
K0219,2024-04,9.4,306
K0219,2023-11,34.9,42
K0219,2022-07,44.1,293
K0219,2022-09,28.0,455
K0219,2023-08,15.4,790
K0219,2022-10,13.4,787
K0219,2022-06,24.8,224
K0219,2024-02,13.4,438
K0219,2023-10,39.0,815
K0219,2024-03,9.8,843
K0219,2023-01,19.4,261
K0219,2023-06,22.4,779
K0219,2022-08,49.9,169
K0219,2023-07,17.9,300
K0219,2022-12,38.6,378
K0219,2023-04,37.3,387
K0219,2023-05,42.1,140
K0219,2023-03,20.9,581
K0220,2022-09,36.7,272
K0220,2023-11,3.2,12
K0220,2023-03,49.0,3
K0220,2022-06,29.8,232
K0220,2022-07,25.0,345
K0220,2023-05,31.3,320
K0220,2023-02,24.1,966
K0221,2022-06,3.9,688
K0221,2022-03,21.4,312
K0221,2023-01,24.4,663
K0221,2023-12,31.8,754
K0221,2022-09,4.7,227
K0221,2022-08,22.8,979
K0221,2022-11,45.3,268
K0221,2023-07,13.8,468
K0221,2023-08,2.6,745
K0221,2022-01,18.8,555
K0221,2022-02,37.6,863
K0221,2023-11,32.6,876
K0221,2023-04,17.6,425
K0221,2024-01,12.8,424
K0222,2022-05,7.5,486
K0222,2023-10,46.2,170
K0222,2023-01,28.8,112
K0222,2024-01,0.6,529
K0222,2022-08,15.4,41
K0222,2024-02,34.9,665
K0222,2023-06,42.1,575
K0222,2022-03,19.3,297
K0222,2022-12,48.8,372
K0222,2022-10,20.6,903
K0222,2023-09,21.4,345
K0222,2023-05,45.0,233
K0222,2023-08,35.3,454
K0222,2023-02,13.4,435
K0222,2022-09,29.6,251
K0222,2023-04,10.6,405
K0222,2023-07,24.2,450
K0222,2023-11,33.3,22
K0222,2022-01,40.9,482
K0222,2022-11,35.0,908
K0223,2023-06,32.1,794
K0223,2022-05,4.1,16
K0223,2022-06,38.6,462
K0223,2023-12,25.4,519
K0223,2024-02,21.5,223
K0223,2023-02,25.1,337
K0223,2023-11,33.8,827
K0223,2023-04,41.3,396
K0223,2023-07,23.5,210
K0224,2023-02,2.9,663
K0224,2022-07,42.8,432
K0224,2022-10,38.2,783
K0224,2023-10,3.9,885
K0224,2022-06,20.1,740
K0224,2023-11,22.1,416
K0224,2023-05,19.5,191
K0224,2023-08,41.9,780
K0224,2024-01,3.5,781
K0224,2023-04,8.1,953
K0224,2023-01,48.1,917
K0224,2022-01,44.0,485
K0224,2022-11,9.6,829
K0224,2023-06,29.0,181
K0224,2023-07,38.3,521
K0224,2023-12,42.0,82
K0224,2023-09,33.6,580
K0224,2024-04,40.8,952
K0224,2022-05,8.0,122
K0224,2022-03,28.1,428
K0224,2022-09,35.1,988
K0224,2024-03,44.2,208
K0224,2022-12,38.6,238
K0224,2022-04,23.2,468
K0225,2023-06,20.3,298
K0225,2023-02,7.9,211
K0225,2022-10,35.9,605
K0225,2023-08,26.8,976
K0225,2022-09,33.2,995
K0225,2022-06,44.2,690
K0226,2022-11,49.7,613
K0226,2022-10,9.0,631
K0226,2023-10,17.0,551
K0226,2023-09,22.0,2
K0226,2023-08,18.4,621
K0226,2023-11,26.5,981
K0226,2022-01,50.0,237
K0226,2022-04,28.1,524
K0226,2024-03,37.1,284
K0226,2022-12,32.9,251
K0226,2023-02,40.6,714
K0226,2023-03,7.3,892
K0226,2024-02,34.7,841
K0227,2023-03,19.3,385
K0227,2023-12,47.7,277
K0227,2023-06,33.2,694
K0227,2022-04,5.7,904
K0227,2023-02,32.3,593
K0227,2023-04,43.2,776
K0227,2023-05,45.1,53
K0227,2022-01,5.1,666
K0228,2024-01,23.8,959
K0228,2023-07,30.0,159
K0228,2023-12,20.6,305
K0228,2023-10,2.1,900
K0228,2022-05,2.4,31
K0228,2023-09,25.7,552
K0228,2023-05,1.6,655
K0228,2022-03,44.9,984
K0228,2022-11,43.0,465
K0228,2022-01,8.0,153
K0228,2022-07,26.4,615
K0228,2023-03,47.3,563
K0228,2022-02,8.7,891
K0228,2023-04,38.5,852
K0229,2024-03,23.3,282
K0229,2023-05,4.4,429
K0229,2022-11,27.0,433
K0229,2024-01,46.9,701
K0229,2022-01,5.6,614
K0229,2023-10,44.2,394
K0229,2023-12,42.9,175
K0229,2023-03,40.0,415
K0229,2022-05,19.6,15
K0229,2024-04,27.9,543
K0229,2023-07,6.7,17
K0229,2024-02,12.0,122
K0229,2022-06,22.8,650
K0229,2023-06,37.9,179
K0229,2023-09,49.7,431
K0230,2023-10,34.0,896
K0230,2022-09,24.2,6
K0230,2024-03,4.1,11
K0230,2024-02,36.8,302
K0230,2022-07,40.5,952
K0230,2022-11,32.9,305
K0230,2023-08,8.1,897
K0230,2023-01,18.7,417
K0230,2022-06,29.8,599
K0230,2024-01,4.5,948
K0230,2023-11,7.8,228
K0230,2023-05,22.9,254
K0231,2022-06,41.1,949
K0231,2023-06,35.2,255
K0231,2022-09,30.5,664
K0231,2023-07,38.1,0
K0231,2023-03,6.6,772
K0231,2023-01,14.7,384
K0232,2022-05,47.1,695
K0232,2024-01,0.8,248
K0232,2023-11,43.7,846
K0232,2022-10,35.1,860
K0232,2022-02,43.9,522
K0232,2022-12,27.3,121
K0232,2024-02,17.6,734
K0232,2022-08,28.5,510
K0232,2023-02,12.4,378
K0232,2022-09,13.8,729
K0232,2023-05,20.0,155
K0232,2022-03,50.0,983
K0232,2023-03,6.4,438
K0232,2023-01,1.9,412
K0232,2022-06,40.3,618
K0232,2023-04,38.8,993
K0233,2023-02,31.0,11
K0233,2022-10,19.2,407
K0233,2023-07,3.6,464
K0233,2022-03,47.4,582
K0233,2022-05,29.2,181
K0233,2022-12,9.5,353
K0233,2024-02,18.8,604
K0233,2024-03,45.4,970
K0233,2023-10,30.0,840
K0233,2023-04,7.7,936
K0233,2022-06,36.9,810
K0233,2023-12,47.6,561
K0233,2022-02,12.4,328
K0233,2023-05,37.6,752
K0233,2024-01,23.9,995
K0233,2023-09,20.0,527
K0233,2022-09,23.2,507
K0233,2022-07,22.5,191
K0233,2024-04,18.6,799
K0233,2023-01,21.7,308
K0233,2022-11,6.1,260
K0233,2023-03,26.3,50
K0234,2024-04,32.6,674
K0234,2024-02,34.9,952
K0234,2022-09,19.9,860
K0234,2023-08,30.8,764
K0234,2022-08,47.2,979
K0234,2022-04,39.6,758
K0234,2022-11,32.6,232
K0234,2022-07,42.6,891
K0234,2024-01,14.2,958
K0234,2023-05,28.2,222
K0234,2023-09,15.0,17
K0234,2022-03,10.2,831
K0234,2022-05,28.7,329
K0234,2023-07,7.6,650
K0234,2023-06,42.2,481
K0234,2022-01,6.6,605
K0234,2023-01,30.6,445
K0234,2022-12,32.2,852
K0234,2022-02,33.6,304
K0234,2023-04,8.0,804
K0234,2024-03,33.4,714
K0234,2023-10,6.8,930
K0235,2022-11,25.9,239
K0235,2023-08,16.8,237
K0235,2023-11,1.5,954
K0235,2023-09,24.2,436
K0235,2022-05,21.4,965
K0235,2022-02,40.0,637
K0236,2023-06,23.7,373
K0236,2023-08,12.3,957
K0236,2023-01,0.1,630
K0236,2022-05,20.4,102
K0236,2023-07,46.8,440
K0236,2024-04,28.6,491
K0236,2022-02,7.6,782
K0236,2023-09,32.6,750
K0236,2022-12,32.1,789
K0236,2024-02,14.5,866
K0236,2023-11,0.3,253
K0236,2024-01,39.8,314
K0236,2022-01,24.5,123
K0236,2023-10,35.5,325
K0237,2022-03,24.8,657
K0237,2023-10,8.5,508
K0237,2022-07,49.5,358
K0237,2023-04,3.1,429
K0237,2024-03,4.3,589
K0237,2023-08,38.1,183
K0237,2022-11,48.3,150
K0237,2023-01,34.8,853
K0237,2022-04,31.1,855
K0237,2022-01,29.2,739
K0237,2022-02,3.5,203
K0237,2024-01,25.8,198
K0237,2023-05,10.5,41
K0238,2022-10,21.6,454
K0238,2023-12,37.5,547
K0238,2022-06,20.8,131
K0238,2024-04,38.7,322
K0238,2024-01,49.3,945
K0238,2022-09,48.4,5
K0238,2023-03,34.6,481
K0238,2024-03,20.7,78
K0238,2023-06,38.9,622
K0238,2022-01,3.6,482
K0238,2023-11,31.5,1000
K0238,2023-04,45.9,570
K0239,2022-03,40.7,571
K0239,2023-04,39.7,521
K0239,2023-11,0.1,354
K0239,2022-08,27.2,80
K0239,2023-10,36.4,827
K0239,2022-06,4.8,916
K0239,2023-06,41.8,266
K0239,2023-07,13.6,819
K0239,2022-12,31.0,685
K0239,2024-04,18.3,616
K0239,2022-09,33.3,943
K0239,2023-08,19.9,662
K0239,2023-01,24.6,484
K0239,2022-04,0.1,291
K0239,2022-05,0.6,251
K0239,2022-01,44.6,820
K0239,2022-10,0.6,318
K0240,2022-10,38.4,785
K0240,2022-04,47.0,748
K0240,2023-06,2.0,526
K0240,2022-09,18.6,840
K0240,2022-01,27.2,408
K0240,2022-08,34.2,285
K0240,2023-08,31.4,710
K0240,2024-02,37.2,675
K0240,2022-05,22.2,553
K0240,2022-06,0.6,401
K0240,2022-03,16.1,622
K0240,2023-12,34.9,92
K0240,2022-07,48.5,391
K0240,2024-04,14.1,447
K0240,2023-04,35.5,211
K0240,2023-02,43.3,739
K0241,2022-11,38.1,860
K0241,2023-12,21.6,43
K0241,2023-02,25.3,988
K0241,2022-05,30.3,494
K0241,2022-07,49.6,43
K0241,2022-02,29.8,42
K0241,2024-03,49.0,732
K0241,2023-08,5.9,716
K0241,2023-03,30.8,553
K0241,2022-10,42.0,842
K0241,2022-09,34.6,906
K0241,2022-01,49.0,886
K0241,2023-11,11.1,94
K0242,2023-10,28.0,351
K0242,2022-05,8.2,408
K0242,2024-02,12.0,673
K0242,2023-01,6.0,608
K0242,2024-01,32.8,33
K0242,2022-04,14.8,465
K0242,2023-11,39.9,688
K0242,2022-11,49.4,150
K0242,2023-06,0.9,231
K0242,2022-09,30.0,481
K0242,2023-08,33.9,487
K0242,2023-09,23.9,279
K0243,2023-11,41.1,586
K0243,2022-09,16.9,249
K0243,2022-10,28.8,431
K0243,2023-04,43.8,497
K0243,2023-12,40.2,417
K0243,2024-04,6.6,417
K0243,2022-02,9.0,334
K0243,2023-06,35.2,590
K0243,2022-05,18.8,2
K0243,2022-07,18.2,999
K0243,2022-03,0.7,767
K0243,2023-03,19.2,757
K0243,2023-09,26.7,16
K0243,2023-08,6.5,497
K0243,2023-07,40.6,928
K0243,2022-12,22.4,221
K0243,2023-10,45.3,529
K0244,2022-02,32.3,439
K0244,2022-11,13.3,8
K0244,2024-04,31.2,601
K0244,2023-01,6.0,880
K0244,2022-08,10.8,44
K0244,2024-02,29.6,168
K0244,2024-01,2.9,758
K0244,2023-10,11.9,29
K0244,2023-12,7.2,138
K0244,2023-02,1.2,268
K0244,2022-01,16.9,705
K0244,2022-12,10.0,965
K0244,2023-11,23.0,379
K0244,2022-03,28.4,712
K0244,2023-05,29.9,236
K0244,2022-09,42.9,588
K0244,2024-03,32.5,191
K0244,2023-04,48.5,42
K0245,2023-08,17.4,834
K0245,2023-11,47.4,956
K0245,2023-06,14.8,329
K0245,2023-02,12.9,279
K0245,2022-02,49.1,604
K0245,2022-05,47.6,44
K0245,2023-03,16.0,765
K0246,2023-08,7.8,171
K0246,2022-10,29.9,702
K0246,2023-11,18.5,126
K0246,2024-03,24.7,506
K0246,2022-11,2.6,716
K0246,2022-08,20.4,12
K0246,2023-05,11.7,831
K0246,2022-03,20.4,830
K0246,2022-04,21.0,142
K0246,2023-06,15.5,433
K0246,2022-01,1.5,10
K0246,2024-04,14.8,884
K0246,2023-01,32.0,775
K0246,2022-06,21.1,943
K0246,2023-12,20.3,134
K0246,2023-03,9.8,818
K0246,2022-09,49.7,374
K0246,2023-10,25.2,27
K0246,2022-05,3.6,977
K0246,2024-01,10.0,4
K0246,2023-04,3.4,235
K0246,2023-02,34.0,650
K0246,2022-07,47.6,433
K0247,2024-02,22.1,271
K0247,2022-04,2.8,384
K0247,2022-11,48.4,749
K0247,2023-02,37.3,218
K0247,2022-02,4.9,831
K0247,2022-12,16.0,961
K0247,2023-05,49.4,478
K0247,2023-03,29.2,326
K0247,2023-07,36.1,126
K0247,2023-12,28.6,752
