klant_id,jaar_maand,gb_verbruikt,minuten_gebeld
K0188,2023-09,34.2,91
K0188,2022-08,14.5,465
K0188,2024-04,43.1,598
K0188,2024-03,23.7,328
K0188,2022-09,11.6,553
K0188,2023-07,31.6,635
K0188,2023-04,41.6,631
K0188,2022-04,6.8,91
K0188,2023-06,17.6,819
K0188,2023-11,30.8,861
K0188,2023-05,36.3,434
K0188,2022-05,1.7,609
K0188,2022-12,41.4,467
K0189,2022-12,38.5,343
K0189,2023-09,3.1,870
K0189,2023-11,12.2,740
K0189,2022-05,47.6,501
K0189,2022-07,2.5,700
K0189,2024-03,2.5,245
K0189,2024-01,35.0,930
K0189,2022-02,5.6,315
K0189,2023-02,31.8,335
K0189,2023-05,7.3,410
K0189,2023-03,36.6,688
K0189,2022-01,1.5,613
K0189,2022-04,47.6,18
K0189,2022-06,22.8,658
K0189,2023-04,30.6,678
K0190,2023-11,20.0,943
K0190,2022-09,36.0,210
K0190,2022-04,31.3,658
K0190,2022-11,38.1,639
K0190,2022-08,24.0,50
K0190,2022-01,32.1,787
K0190,2023-04,11.1,398
K0190,2024-01,11.1,162
K0190,2023-09,15.3,568
K0190,2024-03,49.6,688
K0190,2023-08,16.5,471
K0190,2024-04,3.5,240
K0190,2022-03,17.6,838
K0191,2024-01,6.8,518
K0191,2023-03,37.6,502
K0191,2023-07,19.1,921
K0191,2022-09,43.6,317
K0191,2022-08,30.7,363
K0191,2023-11,13.1,43
K0191,2022-04,26.9,541
K0191,2022-11,29.8,13
K0191,2022-10,28.1,617
K0191,2022-05,28.4,74
K0192,2022-03,25.3,961
K0192,2023-02,12.7,294
K0192,2023-10,39.0,898
K0192,2022-10,44.3,502
K0192,2022-09,9.0,213
K0192,2024-01,4.8,191
K0192,2024-03,16.7,641
K0192,2023-09,36.6,692
K0192,2023-08,1.2,775
K0192,2022-12,31.6,202
K0192,2024-04,37.6,832
K0192,2023-11,41.8,67
K0192,2022-04,37.6,842
K0192,2023-06,32.8,828
K0192,2022-06,8.9,998
K0192,2022-07,3.2,533
K0192,2023-12,16.0,911
K0192,2023-04,24.6,258
K0192,2023-07,42.1,928
K0192,2022-01,18.1,806
K0193,2023-08,1.8,809
K0193,2023-12,30.1,204
K0193,2022-01,18.4,972
K0193,2022-03,27.4,14
K0193,2023-05,36.3,475
K0193,2022-05,41.5,93
K0193,2022-04,2.6,277
K0193,2023-09,39.8,458
K0193,2022-11,44.5,197
K0193,2023-07,29.2,6
K0193,2023-11,47.0,331
K0193,2022-02,25.3,315
K0193,2024-02,28.4,342
K0193,2023-06,24.9,619
K0193,2024-04,7.3,821
K0193,2022-08,20.1,649
K0193,2024-01,0.7,698
K0193,2023-02,30.7,446
K0193,2022-12,38.5,461
K0194,2022-04,10.7,561
K0194,2023-03,22.2,509
K0194,2022-02,18.3,563
K0194,2023-08,34.9,192
K0194,2023-02,24.7,9
K0194,2023-10,39.1,739
K0194,2023-01,27.0,51
K0194,2022-07,7.8,592
K0194,2022-09,23.5,389
K0194,2022-03,14.0,639
K0194,2024-01,31.5,10
K0194,2023-05,31.9,5
K0194,2024-03,37.2,480
K0195,2022-11,2.6,216
K0195,2023-04,25.0,326
K0195,2024-02,37.8,162
K0195,2023-12,31.1,641
K0195,2022-12,9.5,688
K0195,2022-09,11.8,264
K0195,2023-08,29.2,385
K0195,2022-08,43.9,315
K0195,2022-06,7.4,879
K0195,2023-09,49.1,129
K0195,2023-06,21.9,359
K0195,2023-01,8.1,741
K0195,2023-10,29.8,637
K0195,2023-03,37.7,506
K0195,2023-02,34.4,50
K0196,2023-01,1.1,717
K0196,2023-12,6.8,252
K0196,2022-01,49.5,97
K0196,2023-03,37.9,550
K0196,2023-02,49.8,446
K0196,2023-07,43.1,218
K0196,2023-08,4.1,915
K0196,2023-05,40.3,607
K0196,2022-02,30.3,125
K0196,2022-04,47.9,23
K0196,2023-10,26.7,119
K0196,2022-07,44.8,296
K0196,2023-09,24.1,943
K0196,2023-06,5.4,911
K0196,2022-06,34.3,918
K0197,2024-01,38.9,393
K0197,2023-05,15.6,847
K0197,2022-06,19.4,696
K0197,2022-02,6.8,603
K0197,2023-04,18.0,436
K0197,2022-05,29.5,348
K0197,2023-03,7.3,814
K0197,2022-07,30.8,398
K0197,2023-10,35.0,545
K0197,2022-11,16.6,840
K0197,2022-04,15.1,387
K0197,2023-06,21.4,544
K0198,2022-12,24.0,79
K0198,2022-05,42.6,301
K0198,2023-01,45.1,540
K0198,2023-09,3.8,4
K0198,2023-02,14.0,628
K0198,2023-12,47.1,772
K0198,2023-10,22.1,482
K0198,2023-07,46.6,561
K0198,2022-09,19.7,557
K0198,2022-10,29.8,637
K0198,2023-11,16.7,70
K0198,2023-05,9.3,841
K0198,2024-04,9.5,394
K0198,2022-11,45.2,468
K0199,2022-02,18.4,431
K0199,2023-10,5.4,133
K0199,2022-03,19.1,204
K0199,2022-10,46.1,947
K0199,2023-09,38.5,148
K0199,2022-07,7.7,823
K0199,2023-11,27.0,147
K0199,2023-06,32.0,568
K0199,2024-03,43.0,525
K0199,2023-02,4.4,835
K0199,2022-11,7.5,215
K0199,2022-06,33.1,968
K0199,2023-01,40.4,136
K0199,2022-12,39.0,594
K0199,2022-05,44.9,392
K0199,2024-02,29.1,627
K0199,2023-07,6.2,201
K0199,2022-01,39.4,461
K0199,2023-03,4.9,913
K0199,2022-08,3.4,221
K0199,2023-08,28.5,761
K0199,2023-04,18.4,911
K0199,2023-12,36.6,701
K0200,2022-03,8.5,71
K0200,2022-11,6.2,17
K0200,2023-07,39.3,331
K0200,2022-02,36.9,96
K0200,2023-02,23.8,11
K0200,2022-06,29.0,162
K0200,2023-09,2.3,871
K0200,2022-08,36.7,856
K0200,2023-03,18.4,592
K0200,2022-04,30.4,917
K0201,2022-02,25.5,655
K0201,2022-03,22.9,939
K0201,2022-01,4.5,137
K0201,2023-07,24.4,721
K0201,2023-05,10.3,292
K0201,2024-04,26.1,879
K0201,2023-03,13.1,372
K0201,2022-08,47.9,43
K0201,2023-11,2.3,891
K0201,2022-04,36.0,815
K0201,2023-12,3.1,410
K0202,2022-11,25.7,915
K0202,2023-03,34.0,681
K0202,2023-01,35.6,286
K0202,2023-10,32.4,435
K0202,2023-07,28.5,603
K0202,2022-05,29.5,634
K0202,2023-05,4.3,325
K0202,2024-03,24.3,258
K0202,2022-02,25.4,74
K0202,2023-11,12.6,497
K0202,2022-09,5.9,721
K0202,2022-07,47.7,307
K0203,2022-11,9.8,646
K0203,2022-02,36.7,88
K0203,2024-02,41.9,121
K0203,2022-01,14.5,195
K0203,2023-11,14.7,644
K0203,2023-06,16.3,10
K0203,2022-03,13.1,321
K0203,2024-01,45.0,59
K0203,2022-05,9.3,678
K0203,2023-09,6.6,188
K0203,2023-07,46.5,91
K0203,2023-03,42.6,288
K0204,2022-11,15.2,902
K0204,2023-10,5.9,144
K0204,2022-05,20.2,734
K0204,2023-06,30.6,968
K0204,2022-07,0.6,483
K0204,2022-10,32.0,524
K0204,2024-01,41.5,931
K0204,2023-08,29.8,91
K0204,2024-04,39.0,871
K0204,2023-07,1.0,925
K0204,2022-02,9.5,429
K0204,2024-03,40.8,724
K0204,2023-11,5.1,572
K0204,2022-06,14.3,302
K0204,2023-04,11.5,400
K0204,2023-05,35.9,862
K0205,2022-02,45.9,714
K0205,2022-09,38.6,174
K0205,2022-10,8.8,1
K0205,2023-08,13.3,557
K0205,2023-12,24.6,720
K0205,2023-09,22.9,589
K0205,2023-10,35.3,288
K0205,2023-04,33.6,501
K0205,2023-02,44.0,991
K0205,2024-04,40.7,845
K0205,2022-06,13.5,580
K0206,2022-10,22.8,652
K0206,2022-05,23.6,863
K0206,2022-11,21.5,335
K0206,2022-08,2.7,661
K0206,2023-11,10.9,911
K0206,2023-06,35.8,465
K0206,2023-03,19.6,385
K0206,2023-07,49.8,258
K0206,2023-10,49.5,839
K0206,2022-06,2.5,671
K0206,2024-01,17.7,599
K0206,2023-08,43.9,15
K0206,2024-02,37.3,755
K0206,2023-09,23.4,710
K0206,2022-07,23.2,163
K0206,2022-02,11.8,311
K0206,2023-12,27.6,461
K0206,2023-04,24.8,21
K0206,2022-12,27.4,558
K0206,2024-04,31.9,729
K0207,2022-01,39.5,894
K0207,2022-11,32.7,618
K0207,2023-04,8.2,283
K0207,2022-08,15.9,731
K0207,2023-06,38.8,150
K0207,2023-02,38.4,219
K0207,2024-01,30.8,667
K0207,2022-04,47.1,358
K0207,2023-03,47.1,814
K0207,2023-10,34.0,917
K0207,2023-01,19.7,41
K0207,2024-02,25.8,329
K0207,2022-06,29.4,763
K0207,2023-11,35.8,119
K0207,2023-05,1.0,673
K0207,2023-12,16.8,652
K0207,2022-09,19.7,889
K0207,2022-07,28.9,953
K0208,2023-04,39.1,502
K0208,2022-05,32.4,702
K0208,2023-12,19.8,380
K0208,2022-10,6.7,647
K0208,2024-03,25.9,665
K0208,2024-02,26.4,973
K0208,2022-01,42.0,128
K0208,2022-03,33.8,791
K0208,2023-05,23.3,375
K0208,2023-03,36.9,450
K0209,2022-09,46.2,116
K0209,2022-03,3.8,598
K0209,2023-09,1.6,366
K0209,2024-03,0.5,811
K0209,2024-01,2.5,959
K0209,2023-04,27.0,629
K0209,2022-08,3.9,744
K0209,2024-04,20.1,766
K0209,2023-06,5.5,969
K0209,2022-12,2.4,626
K0209,2023-03,7.4,80
K0209,2023-12,36.7,964
K0209,2023-08,22.6,102
K0209,2022-02,27.0,32
K0209,2022-01,37.6,999
K0209,2024-02,40.0,983
K0209,2023-01,4.0,658
K0209,2023-10,36.2,536
K0209,2023-05,24.7,229
K0209,2023-02,8.5,287
K0209,2023-11,42.6,619
K0209,2023-07,4.5,362
K0210,2023-11,7.0,62
K0210,2023-12,8.9,189
K0210,2023-02,31.5,509
K0210,2022-06,41.2,52
K0210,2023-05,1.2,93
K0210,2022-01,43.8,249
K0210,2022-07,49.4,979
K0210,2022-04,16.5,280
K0210,2022-09,23.8,961
K0210,2024-02,12.4,185
K0210,2023-09,47.9,650
K0210,2023-06,33.7,347
K0210,2023-07,22.7,857
K0210,2022-12,28.9,266
K0210,2023-10,35.5,315
K0210,2024-03,33.3,231
K0210,2023-03,35.0,952
K0210,2023-01,29.6,915
K0210,2022-08,47.5,125
K0210,2022-05,43.0,951
K0211,2023-06,27.9,758
K0211,2024-04,22.1,330
K0211,2022-03,12.2,953
K0211,2022-02,43.5,39
K0211,2023-05,46.0,907
K0211,2023-04,37.6,589
K0211,2022-09,39.7,766
K0211,2023-08,32.5,384
K0211,2023-02,48.9,789
K0211,2023-09,46.9,723
K0211,2022-10,35.8,840
K0211,2023-10,3.2,609
K0211,2023-01,13.3,810
K0211,2022-07,19.0,538
K0211,2022-06,24.2,624
K0211,2023-11,16.4,891
K0211,2024-01,24.9,744
K0211,2023-03,45.6,371
K0211,2022-04,21.0,487
K0212,2022-11,2.1,827
K0212,2023-06,40.5,900
K0212,2022-07,5.6,167
K0212,2022-02,37.5,86
K0212,2022-06,8.0,796
K0212,2022-10,42.6,609
K0212,2024-03,2.3,559
K0212,2023-03,45.7,705
K0213,2023-08,37.4,689
K0213,2022-10,3.2,231
K0213,2022-11,11.4,293
K0213,2023-07,4.7,173
K0213,2023-04,15.5,835
K0213,2022-03,41.7,908
K0213,2023-03,2.6,540
K0213,2022-01,27.0,471
K0213,2023-12,16.3,65
K0213,2023-02,6.9,669
K0213,2022-05,36.7,908
K0214,2023-08,29.5,819
K0214,2022-10,34.7,880
K0214,2022-08,21.6,901
K0214,2023-04,4.1,213
K0214,2022-11,21.5,745
K0214,2022-09,13.8,15
K0214,2023-06,36.6,698
K0214,2022-01,16.5,273
K0214,2022-04,46.0,218
K0214,2022-02,1.9,512
K0215,2023-06,32.9,106
K0215,2023-05,2.2,290
K0215,2024-02,40.9,732
K0215,2023-08,36.1,595
K0215,2023-10,18.3,587
K0215,2022-04,14.1,49
K0215,2022-02,33.4,721
K0215,2022-10,28.7,744
K0215,2022-06,8.3,734
K0215,2023-11,30.7,309
K0215,2024-01,1.2,852
K0215,2022-09,35.1,240
K0215,2023-01,29.0,703
K0215,2023-02,41.6,724
K0215,2022-11,20.0,666
K0215,2022-08,24.3,817
K0215,2024-04,18.2,568
K0215,2023-07,39.2,164
K0215,2023-12,11.2,47
K0215,2022-05,29.5,157
K0216,2022-10,4.9,956
K0216,2023-12,24.0,159
K0216,2022-05,38.3,452
K0216,2023-02,28.0,476
K0216,2022-06,15.1,88
K0216,2023-07,8.8,68
K0217,2022-01,6.9,261
K0217,2022-04,4.4,506
K0217,2023-05,10.3,672
K0217,2022-07,27.6,588
K0217,2024-01,41.0,556
K0217,2023-07,41.4,579
K0217,2023-09,2.0,260
K0217,2023-10,22.5,255
K0217,2022-12,17.1,423
K0217,2022-09,41.7,285
K0217,2023-02,4.1,496
K0218,2022-11,5.5,987
K0218,2022-08,46.7,503
K0218,2022-03,19.7,317
K0218,2022-01,49.9,843
K0218,2023-04,16.1,540
K0218,2023-02,11.9,868
K0218,2022-07,12.8,876
K0218,2022-04,12.0,496
K0218,2023-09,36.9,654
K0218,2022-05,29.9,299
K0218,2022-12,4.3,83
K0218,2023-05,33.9,628
K0219,2022-04,21.8,551
K0219,2023-09,44.4,172
K0219,2023-06,16.9,793
K0219,2024-04,3.2,5
K0219,2023-02,32.3,524
K0219,2022-10,25.2,760
K0219,2024-02,6.4,764
K0219,2022-05,33.5,30
K0219,2022-12,18.0,648
K0219,2023-03,30.4,824
K0219,2023-11,8.4,397
K0219,2022-09,37.7,222
K0219,2023-10,16.7,824
K0219,2022-01,2.9,624
K0219,2023-04,35.5,937
K0219,2022-08,6.8,427
K0219,2023-01,10.4,238
K0220,2022-08,34.8,175
K0220,2022-09,5.7,466
K0220,2023-08,13.0,222
K0220,2023-02,17.7,425
K0220,2024-01,28.5,743
K0220,2022-02,39.9,2
K0220,2023-01,8.2,80
K0220,2023-11,29.5,946
K0220,2023-09,28.2,927
K0220,2023-12,44.2,879
K0220,2023-06,18.6,122
K0220,2022-04,30.9,129
K0220,2023-07,48.4,827
K0220,2023-04,40.2,891
K0220,2023-10,43.3,896
K0220,2023-05,0.6,4
K0220,2022-10,41.6,229
K0221,2022-10,7.7,989
K0221,2022-06,33.7,175
K0221,2023-11,35.9,74
K0221,2022-03,45.0,22
K0221,2023-04,22.1,468
K0221,2023-02,44.8,33
K0221,2023-12,7.9,363
K0221,2024-04,30.0,758
K0221,2023-06,3.1,965
K0221,2023-09,4.0,386
K0221,2023-08,11.3,274
K0222,2022-05,31.4,51
K0222,2022-07,28.8,722
K0222,2022-03,35.1,44
K0222,2024-03,44.1,788
K0222,2022-01,39.7,141
K0222,2022-11,23.1,913
K0222,2023-05,15.0,44
K0222,2023-10,38.7,45
K0222,2023-12,34.0,300
K0222,2022-06,7.4,268
K0222,2023-02,13.1,61
K0222,2023-01,25.8,950
K0222,2023-03,3.3,935
K0222,2022-02,5.8,353
K0222,2023-11,48.4,975
K0222,2023-09,34.1,834
K0223,2022-03,42.4,117
K0223,2024-04,23.0,339
K0223,2024-01,42.2,490
K0223,2023-03,32.9,468
K0223,2022-08,9.5,759
K0223,2022-10,0.2,462
K0223,2024-02,2.2,469
K0223,2023-04,7.2,814
K0223,2022-06,16.6,467
K0224,2022-09,18.1,96
K0224,2022-10,27.8,317
K0224,2022-04,29.5,862
K0224,2023-08,12.2,971
K0224,2022-11,39.0,911
K0224,2023-11,37.0,51
K0224,2023-10,18.7,40
K0224,2022-03,40.7,38
K0224,2023-03,37.5,607
K0224,2024-03,20.0,865
K0224,2024-02,25.4,208
K0224,2023-01,43.3,685
K0224,2024-01,6.8,108
K0224,2022-06,1.5,603
K0224,2022-07,35.1,552
K0224,2022-05,29.4,76
K0224,2024-04,6.8,360
K0225,2024-01,16.7,950
K0225,2022-06,29.2,365
K0225,2022-09,32.1,238
K0225,2022-10,24.9,919
K0225,2024-02,41.7,966
K0225,2023-10,19.8,848
K0225,2023-03,26.5,626
K0225,2022-01,37.5,382
K0225,2023-07,30.2,369
K0225,2023-01,12.8,829
K0225,2022-07,30.3,175
K0225,2023-02,4.7,617
K0225,2022-03,27.2,961
K0225,2023-12,30.4,687
K0225,2024-04,22.0,454
K0225,2023-04,24.3,587
K0225,2024-03,36.6,360
K0225,2022-12,39.8,86
K0225,2022-08,48.8,398
K0225,2023-06,5.0,122
K0225,2022-04,15.2,142
K0225,2023-09,22.0,447
K0225,2023-08,14.7,108
K0226,2023-09,8.9,532
K0226,2023-08,31.2,923
K0226,2023-05,1.3,140
K0226,2022-06,29.9,943
K0226,2022-05,27.1,578
K0226,2022-01,47.2,723
K0226,2023-06,1.8,536
K0226,2022-07,6.1,815
K0226,2023-01,16.4,393
K0226,2024-04,49.9,418
K0226,2023-07,38.8,109
K0226,2023-04,17.4,33
K0226,2022-12,15.2,254
K0226,2023-03,14.0,133
K0226,2024-03,6.0,486
K0226,2022-02,47.4,959
K0226,2023-10,42.8,684
K0226,2022-11,8.8,349
K0226,2023-11,45.2,118
K0227,2024-01,16.8,586
K0227,2022-11,17.2,920
K0227,2022-05,44.6,286
K0227,2022-08,23.0,96
K0227,2023-05,4.6,545
K0227,2022-06,48.4,695
K0227,2022-10,47.8,496
K0227,2022-09,35.7,612
K0227,2024-02,7.4,589
K0227,2022-02,12.6,710
K0227,2023-04,38.0,871
K0227,2022-12,39.9,102
K0227,2023-12,37.4,786
K0227,2023-06,0.5,752
K0227,2023-10,9.8,424
K0227,2023-11,4.7,936
K0227,2024-04,12.2,504
K0227,2023-01,42.4,611
K0227,2023-03,31.1,977
K0227,2024-03,46.4,445
K0228,2022-08,30.6,291
K0228,2022-10,38.6,293
K0228,2023-01,26.1,982
K0228,2022-07,13.8,178
K0228,2024-01,45.3,191
K0228,2023-07,0.9,815
K0228,2022-01,1.6,625
K0228,2022-11,16.6,528
K0228,2022-06,47.5,316
K0229,2022-12,37.2,681
K0229,2022-06,22.3,794
K0229,2022-09,7.2,928
K0229,2024-01,11.8,865
K0229,2022-03,21.7,65
K0229,2022-10,44.2,567
K0229,2022-02,36.8,724
K0229,2023-12,4.4,595
K0229,2023-07,29.0,760
K0229,2024-04,4.0,124
K0229,2023-03,43.7,479
K0230,2022-09,7.1,384
K0230,2023-11,13.9,447
K0230,2024-04,22.8,451
K0230,2024-03,33.9,92
K0230,2023-12,23.0,584
K0230,2023-06,41.4,750
K0230,2023-04,3.3,67
K0230,2022-01,15.6,877
K0230,2022-06,13.9,280
K0230,2023-09,16.6,565
K0230,2023-08,45.3,0
K0230,2023-01,36.4,431
K0230,2023-05,47.4,398
K0230,2022-12,12.3,394
K0230,2022-02,47.7,44
K0231,2024-04,20.2,705
K0231,2024-02,7.5,303
K0231,2023-11,15.0,945
K0231,2022-06,11.8,599
K0231,2023-10,1.2,487
K0231,2023-12,21.9,869
K0231,2022-02,20.1,366
K0231,2023-02,34.9,571
K0231,2023-03,24.4,588
K0231,2022-03,45.5,546
K0231,2022-05,30.6,465
K0231,2024-01,14.9,170
K0231,2023-04,0.3,214
K0231,2022-04,45.3,188
K0231,2022-10,16.6,807
K0231,2022-01,35.8,945
K0231,2022-07,12.7,181
K0231,2022-11,47.0,953
K0232,2022-05,40.8,485
K0232,2023-01,12.5,249
K0232,2023-07,32.7,192
K0232,2024-04,50.0,749
K0232,2022-08,34.5,754
K0232,2022-11,24.6,986
K0232,2023-12,5.3,262
K0232,2024-01,24.7,818
K0232,2023-09,15.4,857
K0232,2023-06,3.4,218
K0232,2023-10,37.1,805
K0232,2023-04,12.5,774
K0232,2024-03,29.7,224
K0232,2023-08,24.7,758
K0232,2022-07,40.8,668
K0233,2022-05,46.2,552
K0233,2022-10,2.8,291
K0233,2023-09,32.2,381
K0233,2023-07,25.0,137
K0233,2022-08,23.1,334
K0233,2022-09,44.8,446
K0233,2024-02,24.2,993
K0233,2022-01,45.1,398
K0233,2024-03,25.9,601
K0233,2024-04,19.4,590
K0234,2022-09,32.2,498
K0234,2022-02,25.0,485
K0234,2023-05,0.0,411
K0234,2023-04,26.1,447
K0234,2023-10,6.2,698
K0234,2022-10,12.3,259
K0234,2023-06,32.6,876
K0234,2022-07,11.1,598
K0234,2023-11,21.5,799
K0234,2022-03,24.0,199
K0235,2023-06,44.3,699
K0235,2023-01,36.1,969
K0235,2022-07,32.2,909
K0235,2023-05,0.6,877
K0235,2023-10,3.2,26
K0235,2023-08,11.5,650
K0235,2022-04,12.3,634
K0235,2022-09,5.2,116
K0235,2023-12,45.8,717
K0235,2023-09,46.7,41
K0235,2024-03,49.3,690
K0235,2022-03,10.2,275
K0235,2024-01,25.8,472
K0235,2022-10,0.1,569
K0235,2022-01,47.2,79
K0235,2023-07,46.3,901
K0235,2023-02,32.3,972
K0235,2022-11,20.0,515
K0235,2022-08,37.1,996
K0235,2023-11,46.3,892
K0235,2022-12,47.4,796
K0235,2022-06,16.5,754
K0235,2024-02,12.8,299
K0236,2022-08,9.4,901
K0236,2023-07,32.9,742
K0236,2023-03,8.3,65
K0236,2022-02,34.1,702
K0236,2022-09,23.4,960
K0236,2022-04,24.3,518
K0236,2024-01,46.9,843
K0236,2023-08,21.9,779
K0236,2022-11,42.6,754
K0236,2022-06,8.3,114
K0236,2023-04,10.8,625
K0236,2022-10,19.7,572
K0236,2022-03,31.8,828
K0236,2024-03,35.3,173
K0236,2023-12,39.6,694
K0236,2022-07,8.5,362
K0236,2022-01,39.9,497
K0236,2023-10,10.0,15
K0236,2023-06,28.9,947
K0236,2023-11,15.2,455
K0236,2024-04,30.4,302
K0237,2022-10,37.3,828
K0237,2022-01,27.8,469
K0237,2023-11,3.9,127
K0237,2023-03,1.6,497
K0237,2022-05,33.9,689
K0237,2024-02,41.4,356
K0237,2022-09,44.8,67
K0237,2022-03,22.3,778
K0237,2022-08,23.2,466
K0237,2023-05,12.0,127
K0237,2023-09,45.6,753
K0237,2022-04,31.3,938
K0237,2022-07,25.8,395
K0237,2023-12,13.8,367
K0237,2022-06,13.4,556
K0237,2023-07,44.2,561
K0237,2023-01,47.1,58
K0237,2022-02,34.1,845
K0237,2023-02,0.5,182
K0237,2024-01,9.5,873
K0237,2022-11,46.9,956
K0238,2023-11,3.4,465
K0238,2023-08,2.4,803
K0238,2023-02,45.1,77
K0238,2022-05,13.0,853
K0238,2024-04,9.2,175
K0238,2022-10,23.0,931
K0238,2022-03,2.7,863
K0238,2023-07,16.8,902
K0238,2022-07,41.4,57
K0238,2022-12,19.2,941
K0238,2022-01,49.9,116
K0238,2024-02,37.6,218
K0238,2022-06,40.6,782
K0238,2022-09,34.4,656
K0238,2022-08,33.9,772
K0238,2022-02,28.1,525
K0239,2022-01,34.7,446
K0239,2023-12,12.5,26
K0239,2022-12,26.7,900
K0239,2023-08,43.6,367
K0239,2022-08,44.9,104
K0239,2023-09,7.9,42
K0239,2022-09,2.0,156
K0239,2023-06,37.7,463
K0239,2023-11,38.0,131
K0239,2023-02,8.2,82
K0239,2023-05,9.8,427
K0239,2022-06,8.7,798
K0239,2023-04,37.7,496
K0239,2024-02,9.3,257
K0239,2024-01,47.5,124
K0240,2022-03,7.3,942
K0240,2022-08,44.5,524
K0240,2022-02,1.9,392
K0240,2024-02,32.5,328
K0240,2024-03,20.2,152
K0240,2022-06,34.2,983
K0240,2022-01,7.3,931
K0240,2023-01,2.2,592
K0240,2023-06,1.6,345
K0240,2023-09,5.0,676
K0240,2023-12,38.4,618
K0240,2022-04,48.7,725
K0241,2023-10,37.1,943
K0241,2022-10,18.2,654
K0241,2023-03,41.5,966
K0241,2023-06,36.3,396
K0241,2022-03,24.9,586
K0241,2024-01,42.9,120
K0241,2024-04,42.0,676
K0241,2023-01,20.0,672
K0241,2022-09,49.9,326
K0241,2022-12,31.2,629
K0241,2022-08,27.6,774
K0241,2022-01,48.1,170
K0241,2022-07,8.2,423
K0241,2023-08,41.2,660
K0241,2023-11,36.4,568
K0241,2022-04,16.9,921
K0241,2022-11,29.0,132
K0241,2022-02,0.3,987
K0241,2024-02,8.9,639
K0241,2023-05,49.8,727
K0242,2024-01,21.6,221
K0242,2024-04,42.3,364
K0242,2023-11,17.4,503
K0242,2022-11,39.3,486
K0242,2022-05,20.4,247
K0242,2022-06,10.0,443
K0242,2022-12,14.3,73
K0242,2023-09,49.9,346
K0242,2023-10,45.8,238
K0242,2022-04,3.9,340
K0242,2024-03,38.3,945
K0243,2022-06,29.1,112
K0243,2023-04,7.5,165
K0243,2024-04,29.5,77
K0243,2023-05,41.6,877
K0243,2023-03,27.3,832
K0243,2023-10,2.6,885
K0243,2022-10,22.2,372
K0243,2023-01,16.0,208
K0243,2023-07,22.5,303
K0243,2022-03,45.1,391
K0243,2024-01,6.3,361
K0243,2023-08,41.0,720
K0243,2022-01,29.8,542
K0243,2022-11,4.3,824
K0243,2024-02,17.5,26
K0243,2022-08,28.4,828
K0243,2023-12,25.0,12
K0243,2022-04,12.1,960
K0243,2023-06,38.9,93
K0243,2024-03,8.9,583
K0244,2024-04,22.9,744
K0244,2022-08,41.7,998
K0244,2023-08,18.5,489
K0244,2023-03,23.0,168
K0244,2022-07,4.3,526
K0244,2022-12,29.9,286
K0244,2023-04,22.8,521
K0244,2022-03,18.2,160
K0245,2024-04,28.2,491
K0245,2024-01,28.7,648
K0245,2023-06,1.2,347
K0245,2022-03,3.0,921
K0245,2022-01,16.8,249
K0245,2022-10,34.1,550
K0245,2023-05,30.5,163
K0245,2022-06,42.6,704
K0245,2022-09,44.3,460
K0245,2024-03,14.1,684
K0245,2023-01,20.3,598
K0245,2022-12,48.3,318
K0246,2022-01,46.6,536
K0246,2023-07,28.0,896
K0246,2022-12,15.7,148
K0246,2023-09,10.4,100
K0246,2022-06,44.5,461
K0246,2024-02,7.7,413
K0246,2023-11,32.8,355
K0246,2022-10,32.6,570
K0246,2023-04,31.6,846
K0246,2023-12,46.6,919
K0246,2023-06,0.0,301
K0246,2023-08,17.7,190
K0246,2023-02,48.5,872
K0246,2024-03,6.0,693
K0246,2023-10,13.5,819
K0246,2023-01,12.8,673
K0247,2022-07,32.2,527
K0247,2022-10,25.6,250
K0247,2023-08,3.5,294
K0247,2022-02,14.1,882
K0247,2022-06,5.5,395
K0247,2023-02,28.6,898
K0247,2023-06,0.0,906
K0247,2024-03,49.9,620
K0247,2022-11,2.7,118
K0247,2022-01,21.0,843
K0247,2022-05,21.5,522
K0247,2023-11,29.8,573
K0248,2023-02,48.5,732
K0248,2023-08,24.1,956
K0248,2023-09,36.0,561
K0248,2024-02,22.7,403
K0248,2023-11,33.3,794
K0248,2023-06,28.1,9
K0248,2023-12,5.2,616
K0248,2023-10,11.3,343
K0248,2022-09,2.5,434
K0248,2022-05,37.6,728
K0248,2022-10,44.4,77
K0248,2022-07,36.8,855
K0249,2022-10,33.6,138
K0249,2024-03,19.1,291
K0249,2024-01,8.1,834
K0249,2022-01,2.6,924
K0249,2022-04,28.5,261
K0249,2023-10,18.5,343
K0249,2022-03,15.3,772
K0249,2023-04,30.3,523
K0249,2022-07,21.0,955
K0249,2023-11,39.9,199
K0249,2023-05,22.9,581
K0249,2023-06,14.2,394
K0249,2023-01,25.6,27
K0249,2022-09,14.5,631
K0249,2022-11,9.6,601
K0249,2024-04,34.3,286
K0249,2022-05,36.5,741
K0249,2023-12,5.0,226
K0249,2023-07,22.8,331
K0249,2022-08,20.3,618
K0249,2022-02,18.1,121
K0250,2022-09,22.4,242
K0250,2022-10,35.3,391
K0250,2022-06,23.5,203
K0250,2022-12,18.2,156
K0250,2023-10,0.2,420
K0250,2023-09,24.5,677
K0250,2022-07,31.5,263
K0251,2022-07,46.2,367
K0251,2022-10,45.4,405
K0251,2022-03,22.8,506
K0251,2024-02,41.2,39
K0251,2023-04,19.0,380
K0251,2024-03,47.2,496
